asset_name	image_arkid
NMNH-80967Sulfur	http://n2t.net/ark:/65665/m3b7f5588c-cdcd-406d-a8b1-f85b66c321aa
NMNH-B10628Chalcopyrite	http://n2t.net/ark:/65665/m3c5b19e41-7024-4884-ba2e-3d6736d0ed21
NMNH-R15560HeulanditeWith	http://n2t.net/ark:/65665/m3c5329ef5-ecc3-442d-bff7-f2d3ef2a0410
NMNH-R15578Heulandite	http://n2t.net/ark:/65665/m3a781bf56-9eae-4d88-985f-16946acec613
NMNH-R08855Stilbite	http://n2t.net/ark:/65665/m3aac5c31f-5acd-4a23-baad-3dd87d6120ad
NMNH-R09503Stilbite	http://n2t.net/ark:/65665/m3c160f410-2dc9-4f17-b187-b4d19d24e159
NMNH-C6762StilbiteAnd	http://n2t.net/ark:/65665/m3bdaa188c-9a54-4648-abe0-b60684ff9e0e
NMNH-C7210Andradite	http://n2t.net/ark:/65665/m3e1167667-aa81-40db-9b7c-ec3fe6147ef2
NMNH-171350FluoriteWith	http://n2t.net/ark:/65665/m30424bb55-72ef-40c8-b222-9d2dc6b6867a
NMNH-171348CalciteWith	http://n2t.net/ark:/65665/m37bfddeda-0a95-46d3-be4d-3f81cd297fd9
NMNH-171214Bustamite	http://n2t.net/ark:/65665/m3c5d8630d-513b-4bae-bd76-350c0a9cb8ef
NMNH-170974GoethiteWith	http://n2t.net/ark:/65665/m3cc912a55-faa8-4941-8e64-32a6b68bee78
NMNH-171593LazuriteWith	http://n2t.net/ark:/65665/m3d338eb4a-4b30-4990-97f1-ad9cd6edf4db
NMNH-171481CopperWith	http://n2t.net/ark:/65665/m3aeab1d55-18a7-4372-be7f-6487cbde67ff
NMNH-171470BerylWith	http://n2t.net/ark:/65665/m3c9c6e974-11d2-465b-8c69-c2348bc42522
NMNH-171437GalenaWith	http://n2t.net/ark:/65665/m3cf884f20-0ab4-4945-9186-b78343403c3b
NMNH-87447-3PlancheiteMixedc	http://n2t.net/ark:/65665/m3b8c464fe-8d3f-475a-a00d-fc946d7a3d83
NMNH-87447-3PlancheiteMixed	http://n2t.net/ark:/65665/m3f4395675-2936-4700-a2c9-91767742bad9
NMNH-48134-1Calcite	http://n2t.net/ark:/65665/m38a35de8a-8308-4d4d-af37-6e1fdb4447e2
NMNH-47527Siderite	http://n2t.net/ark:/65665/m30f44d28d-705b-48db-ac27-39fc6566314e
NMNH-C1832-1CalciteAnd	http://n2t.net/ark:/65665/m3e305deda-1f1e-4865-9c7f-e9150d0e13a0
NMNH-C1967Calcitea	http://n2t.net/ark:/65665/m369a9c9e5-76a6-4ff0-b2ae-a1136d99b066
NMNH-93626Jarosite	http://n2t.net/ark:/65665/m3855fbaf2-bbe8-41a4-951c-a7bb631202eb
NMNH-95724AntleriteAnd	http://n2t.net/ark:/65665/m357d31fc1-acb3-4e72-a292-a897c6e000c0
NMNH-R4079Brewsterite	http://n2t.net/ark:/65665/m31db9423e-5e32-44e4-bbef-3da6389b7a47
NMNH-062250Azurite	http://n2t.net/ark:/65665/m393743c78-7de8-463e-878e-65ab8d4dbafa
NMNH-R4073-2HeulanditeWith	http://n2t.net/ark:/65665/m3b0faa710-c21f-4511-b2e1-a853031d151f
NMNH-R18155Stilbite	http://n2t.net/ark:/65665/m3cc4728e6-b45c-4c0a-a211-50dbe2389ef0
NMNH-C1967Calcitec	http://n2t.net/ark:/65665/m31f361c60-5f81-4748-886e-4d7e97ac305f
NMNH-R33TopazWith	http://n2t.net/ark:/65665/m3875f59ec-2ca8-42e2-b9ff-f7895f5e89b8
NMNH-R17873FluoriteWith	http://n2t.net/ark:/65665/m3b1204edb-2948-4097-b62b-b936d94c65c4
NMNH-126709Laumontite	http://n2t.net/ark:/65665/m3b2dd40c5-c0f6-4fb2-b91d-e55cfb459baf
NMNH-81898-1Cuprite	http://n2t.net/ark:/65665/m3f99314e0-4c97-4470-923c-f90807d5d21d
NMNH-48777-1Calcite	http://n2t.net/ark:/65665/m3bdbf03f4-c787-48d1-9faf-6b7236e90390
NMNH-48010Calcite	http://n2t.net/ark:/65665/m32360b4f6-170b-4b25-b1e5-b9a4f91240a6
NMNH-R32Malachite	http://n2t.net/ark:/65665/m3ceea50a1-7f07-4ebb-a54c-52341e492e23
NMNH-R2698Aurichalcite	http://n2t.net/ark:/65665/m3f15fa34f-5aba-40c7-92ce-7845aa47ac12
NMNH-R13855Cerussite	http://n2t.net/ark:/65665/m3777f7e2b-f57f-42d8-b562-d13c4e6d8803
NMNH-R15607Stilbite	http://n2t.net/ark:/65665/m39a2799d7-ed81-4748-9235-5e458d58aa4b
NMNH-140911Stilbite	http://n2t.net/ark:/65665/m36da0a58f-0806-4f30-bf61-de883e9f8efa
NMNH-144122Stilbite	http://n2t.net/ark:/65665/m34fea3f31-4d58-4f74-95cb-563d0488446d
NMNH-136908StilbiteOn	http://n2t.net/ark:/65665/m3fcc7214c-3b81-4ab0-95f4-273d98acedda
NMNH-136916Stilbite	http://n2t.net/ark:/65665/m38eba45b2-b028-4ab8-919b-30823c0ee756
NMNH-145137Stilbite	http://n2t.net/ark:/65665/m37538c24e-9e19-4356-a672-9374a6ff88d7
NMNH-145138Stilbite	http://n2t.net/ark:/65665/m3d57ba8d4-7a92-4601-ab3f-3ff10c371219
NMNH-144932Stilbite	http://n2t.net/ark:/65665/m3c28a6ed7-c3ad-47d2-bd3a-2b0fdf8375e5
NMNH-145136Stilbite	http://n2t.net/ark:/65665/m3d7b9b6d0-2f00-476a-ad03-256349256d52
NMNH-145166MesoliteWith	http://n2t.net/ark:/65665/m391d5cdf4-9f1a-4a14-aa47-8ce831efc1dc
NMNH-145168Scolecite	http://n2t.net/ark:/65665/m322c19e00-944e-4bf1-a090-0d7329e588f1
NMNH-R16511Laumontite	http://n2t.net/ark:/65665/m310301085-e686-448c-8bf5-a31907f99e4d
NMNH-R16519ChabaziteAnd	http://n2t.net/ark:/65665/m3d0896671-1173-4dca-95fc-2837d8bdc2db
NMNH-127850Analcime	http://n2t.net/ark:/65665/m3f301612d-70be-4ec8-bf28-00ad94c9065b
NMNH-C7147Gypsum	http://n2t.net/ark:/65665/m3cd2b476c-46d6-44de-b3a9-75a49586ca68
NMNH-C6807Malachite	http://n2t.net/ark:/65665/m3ff0b0039-8a90-46c1-96a8-c5445d7c4f82
NMNH-C6647QuartzVariety	http://n2t.net/ark:/65665/m34f44a459-41e7-4525-baaa-af9ad409948c
NMNH-C6629MicroclineWith	http://n2t.net/ark:/65665/m3cc823378-b8e1-43e2-8d10-d07cffd5f1ee
NMNH-C6612DanburiteWith	http://n2t.net/ark:/65665/m3e3481484-803f-4135-9243-367ead2f8983
NMNH-C6584Rhodochrosite	http://n2t.net/ark:/65665/m384598ceb-0d70-45b1-80c5-c57b4ce39d88
NMNH-104957CopperWith	http://n2t.net/ark:/65665/m30b4d7624-7e6d-4c53-804c-8e4f56f55b42
NMNH-105309-2Chalcoalumite	http://n2t.net/ark:/65665/m3d6968c4b-dba2-48f0-b543-17d951561283
NMNH-104956Chrysocollaa	http://n2t.net/ark:/65665/m3e8c9702e-137f-459c-8799-26b9079281cc
NMNH-104956Chrysocollab	http://n2t.net/ark:/65665/m3b4352436-8b60-43a2-8bec-5851a6efa3e5
NMNH-104874-5Cuprite	http://n2t.net/ark:/65665/m3d000f94c-44cb-4fb7-b3c0-27c04d98d840
NMNH-104895GoethiteWith	http://n2t.net/ark:/65665/m302cea14b-d797-4bf0-aab5-62841d035d4c
NMNH-C7232AdulariaWith	http://n2t.net/ark:/65665/m329ad8b34-55f6-439b-b506-99150efa0ff3
NMNH-C7201Corundum	http://n2t.net/ark:/65665/m34c5a1015-cf46-4521-8bec-61916e51ae6b
NMNH-121859Stilbite	http://n2t.net/ark:/65665/m3dc19187a-370b-4997-91a7-d1975d8f10fe
NMNH-121856Stilbite	http://n2t.net/ark:/65665/m3d2b93b44-5646-4ceb-aaf2-2e4ba4eeea3e
NMNH-R7841Variscite	http://n2t.net/ark:/65665/m3e65fced8-7852-41a9-aa94-1a74afd8f114
NMNH-R8498Malachite	http://n2t.net/ark:/65665/m39ff94df3-eb73-42fb-8293-741a76bf7d89
NMNH-R8594Bayldonite	http://n2t.net/ark:/65665/m38ba6a70f-e1f1-42cc-bf54-a991ffdd5d9d
NMNH-170792DioptaseWith	http://n2t.net/ark:/65665/m3e927a0b3-6a6f-4484-98a9-9423855376d9
NMNH-87447-1PlancheiteMixed	http://n2t.net/ark:/65665/m316d593e2-6558-4e41-ace1-dbdcdf1d1b86
NMNH-148287Epidote	http://n2t.net/ark:/65665/m33f765720-d822-4be1-90f8-cbc3a2af62ba
NMNH-148902CalciteAfter	http://n2t.net/ark:/65665/m3c0a7671a-d4a9-4e0e-8952-84c21d3a3952
NMNH-148268BariteWith	http://n2t.net/ark:/65665/m3f9892672-cf25-4edd-99e4-bbf09548c572
NMNH-168501SilverAfter	http://n2t.net/ark:/65665/m370457c33-e57c-47fe-af19-13bd0f9d3b83
NMNH-164359Malachite	http://n2t.net/ark:/65665/m3df86bdf6-2b4c-4219-943f-420413fd4161
NMNH-115031ChabaziteWith	http://n2t.net/ark:/65665/m37ccb8b91-dcc3-422e-9f69-6cde3e6c407a
NMNH-116018Gmelinite	http://n2t.net/ark:/65665/m3910020d6-2fe4-4afb-81c3-0e3f36fc5e06
NMNH-R17499Vanadinite	http://n2t.net/ark:/65665/m349e27b77-91d8-4718-a033-11ff2c9c746e
NMNH-R18298YugawaraliteWith	http://n2t.net/ark:/65665/m3b62dda7f-4718-4948-90e6-96c5150c3549
NMNH-R18215Stilbite	http://n2t.net/ark:/65665/m37e0380b5-cf8d-4cff-bca8-0940428f1ef8
NMNH-R18847StilbiteWith	http://n2t.net/ark:/65665/m3b83405a7-7c25-4b70-b5e2-427a3b67bc7c
NMNH-R18846StilbiteWith	http://n2t.net/ark:/65665/m3686f4889-6b5a-4b72-8382-93448c624da2
NMNH-R19303MicroclineWith	http://n2t.net/ark:/65665/m351078207-bab9-4876-aeba-8574f0319bc1
NMNH-R18852Stilbite	http://n2t.net/ark:/65665/m37f210807-02c0-42fa-8a96-2644142bdf81
NMNH-R04207Analcime	http://n2t.net/ark:/65665/m3e7709219-7898-4e24-ae6a-f9287af718eb
NMNH-R08199Chabazite	http://n2t.net/ark:/65665/m329873792-f3aa-41b0-8178-8d47527cada0
NMNH-R04179-1Chabazite	http://n2t.net/ark:/65665/m394d619e1-8513-4853-b1c7-b8aee29fc4ec
NMNH-R04206Analcime	http://n2t.net/ark:/65665/m3cb8a03fc-cb02-4bda-be7f-a1dfe36da94b
NMNH-C6899AnalcimeWith	http://n2t.net/ark:/65665/m3cc6802ea-191e-4757-b17e-570f05274d2f
NMNH-R19367Epistilbite	http://n2t.net/ark:/65665/m3eb95ad8c-2847-4f8f-97cb-29b27066c188
NMNH-C3543-1Analcime	http://n2t.net/ark:/65665/m39db66020-6c91-4538-a177-cedaf5ec754b
NMNH-C6469AnalcimeWith	http://n2t.net/ark:/65665/m34f9eba61-9f03-409c-a649-15017580cda4
NMNH-R19347CelestiteWith	http://n2t.net/ark:/65665/m3e26717be-dad8-49f3-97ec-898bde975ddd
NMNH-R15553AnalcimeAnd	http://n2t.net/ark:/65665/m3d989f02b-9bee-412b-b5ac-78061ae55f16
NMNH-R15604Stilbite	http://n2t.net/ark:/65665/m3ad441357-ff29-406b-bbbf-09684baa6077
NMNH-R15662Mesolitedetail	http://n2t.net/ark:/65665/m311c2a8d9-e8dd-4401-acba-868d62c2466f
NMNH-R15662Mesolite	http://n2t.net/ark:/65665/m38f11e83b-4819-42e5-9f98-da11432bd454
NMNH-R15610Stilbite	http://n2t.net/ark:/65665/m314a32910-ffad-42a4-b263-81c81b33fd50
NMNH-R15614StilbiteAnd	http://n2t.net/ark:/65665/m352784acf-ec48-4d47-bcf7-3deaff4f4eb7
NMNH-R15599Prehnite	http://n2t.net/ark:/65665/m33b1aa69f-f1dc-41df-8bce-8bc353ed287f
NMNH-R15608Stilbite	http://n2t.net/ark:/65665/m31e15ee05-2fe5-406a-9f38-036914c89107
NMNH-R15561Prehnite	http://n2t.net/ark:/65665/m3b47cbff7-5096-4d3b-9a14-117e8e7a563c
NMNH-R15565Calcite	http://n2t.net/ark:/65665/m363cb1edf-c905-46fa-b728-e578bb4033e1
NMNH-R15718Prehnite	http://n2t.net/ark:/65665/m33f9bae95-d4fc-4d3a-9a6d-16b7246b206a
NMNH-R1649Quartz	http://n2t.net/ark:/65665/m340d3be46-1453-4ccf-85e7-700721787684
NMNH-MC43detail-b	http://n2t.net/ark:/65665/m35e9c8873-2614-4990-b6d2-59e6ae318c6b
NMNH-R17825Legrandite	http://n2t.net/ark:/65665/m366f3bb23-434c-4eb7-a2b7-96e7fc7fec8b
NMNH-R19518Andradite	http://n2t.net/ark:/65665/m35d4963e7-8582-4564-9ee8-d4c9256794c3
NMNH-R19517GalenaWith	http://n2t.net/ark:/65665/m39fe758dd-a348-4838-86c1-6ece15fd7a1c
NMNH-R11749DatoliteWith	http://n2t.net/ark:/65665/m360ed21e9-18ea-40a7-8496-61de9838db20
NMNH-R08499Malachite	http://n2t.net/ark:/65665/m33799f17d-2d06-4a18-8a51-467b17dd0afe
NMNH-C6718QuartzWith	http://n2t.net/ark:/65665/m37b41f002-127e-4edc-85b6-41d33fabe412
NMNH-C3447-2Stilbite	http://n2t.net/ark:/65665/m307ec9870-5f9c-4869-b266-4ca4c753d444
NMNH-C3388-2PrehniteWith	http://n2t.net/ark:/65665/m311e742be-a36d-49e8-8a0f-6cf0d9270f86
NMNH-R07894AzuriteAltering	http://n2t.net/ark:/65665/m3e9c692d5-5682-44eb-ac61-be3739dff1f6
NMNH-C967-3Fluorite	http://n2t.net/ark:/65665/m3cef91893-bf8d-4b57-acd1-360bae8d30de
NMNH-C7213BariteWith	http://n2t.net/ark:/65665/m3511de87c-124c-4d5d-b90d-fe9e12ebe229
NMNH-C7082Anhydrite	http://n2t.net/ark:/65665/m30c87e7ea-76a5-4ced-9ea1-1c695e36ce40
NMNH-R17366Calcite	http://n2t.net/ark:/65665/m38f5e1c06-eb52-45db-bad0-e5056a820add
NMNH-R17317Calcite	http://n2t.net/ark:/65665/m3891be9d1-d085-447d-af06-ba5e8c3cc670
NMNH-R17829Dravite	http://n2t.net/ark:/65665/m37b3ba80d-1927-4e57-8b18-857da56bb7b0
NMNH-R17844Wulfenite	http://n2t.net/ark:/65665/m3434e2185-0dce-4ea0-81c3-677dd649615f
NMNH-USNM307_NovoUrei_01	http://n2t.net/ark:/65665/m3707daac5-3fef-4351-9a7d-a6ec848ad464
NMNH-USNM307_NovoUrei_02	http://n2t.net/ark:/65665/m3f80e5456-f31c-4f2d-a4d5-daa76aa4d63c
NMNH-2006-5926_Orbicular-Diorite	http://n2t.net/ark:/65665/m315fde097-734f-41c9-a2a6-783cf943f444
NMNH-s_12ahh98msr1977	http://n2t.net/ark:/65665/m347ade907-0899-4a3c-ad54-ad27001ba6d2
NMNH-s_12ahh98msr1968	http://n2t.net/ark:/65665/m31989c87d-23e9-42c5-88e2-9800b61c4196
NMNH-s_12ahh98msr1975	http://n2t.net/ark:/65665/m37513a2aa-32da-4b74-8131-a267fcafdd4f
NMNH-s_12ahh98msr1972	http://n2t.net/ark:/65665/m3743c27bd-1e87-4a50-a910-7ec2c61a82d1
NMNH-s_12ahh98msr1974	http://n2t.net/ark:/65665/m349272fdf-f115-4fd5-b74d-4ae89db2e0e6
NMNH-s_12ahh98msr1898	http://n2t.net/ark:/65665/m30340346c-c509-4a70-b1ef-b61ac1ce9589
NMNH-s_12ahh98msr1982	http://n2t.net/ark:/65665/m3aae948c5-92e9-46e0-bf9d-96fc2cee0532
NMNH-s_12ahh98msr1969	http://n2t.net/ark:/65665/m3d4191f45-26d0-4c35-aaa0-c2a521f18e36
NMNH-s_12ahh98msr1967	http://n2t.net/ark:/65665/m3625c4f86-090d-4d0f-996c-50a3a6f430d9
NMNH-ALHA770612_xpl_20151103T154539-000001	http://n2t.net/ark:/65665/m366a95aa6-2df5-4af9-a092-a0a5a204bc71
NMNH-ALHA770882_ppl_20151103T160225-000001	http://n2t.net/ark:/65665/m3793b2db1-23b0-4c94-a8c3-87cf27f4d9b9
NMNH-ALHA772307_ppl_20151103T171814-000001	http://n2t.net/ark:/65665/m3b69986c3-4242-439c-8a57-7228ca4f4523
NMNH-ALHA771825_ppl_20151103T164004-000001	http://n2t.net/ark:/65665/m3b72ab04b-afec-42e6-8b3b-fa99e4c79455
NMNH-ALHA772577_xpl_20151103T174912-000001	http://n2t.net/ark:/65665/m3b406eb8c-1e0c-46d1-bca6-9275fe89f6a4
NMNH-ALHA772549_ppl_20151103T173713-000001	http://n2t.net/ark:/65665/m3dd69c8d7-6690-4f96-b05c-309c1235fd82
NMNH-ALHA770253_ppl_20151103T154056-000001	http://n2t.net/ark:/65665/m3050257cb-fb88-48c0-b2c8-9fef8f3148a2
NMNH-ALHA771242_ppl_20151103T161301-000001	http://n2t.net/ark:/65665/m3a7c46601-d897-468e-a45e-58c1f455f56a
NMNH-ALHA76003_xpl_20151103T142754-000001	http://n2t.net/ark:/65665/m3779e6760-77dc-45c4-8faf-4b9d1f40d02c
NMNH-ALHA76006_xpl_20151103T144421-000001	http://n2t.net/ark:/65665/m34a48ed86-d6c2-4eb4-afd7-2e69da34fdfe
NMNH-ALHA770862_ppl_20151103T160025-000001	http://n2t.net/ark:/65665/m3b9f3a9ea-cb42-474c-a792-b7c781a48015
NMNH-ALHA76001_xpl_20151103T143414-000001	http://n2t.net/ark:/65665/m3f4506528-c087-4dc8-afbe-532f0bc7c9ca
NMNH-ALHA770333_ppl_20151103T154255-000001	http://n2t.net/ark:/65665/m3bb181eed-22e0-4b6d-b644-3aa879e175e7
NMNH-ALHA772146_ppl_20151103T165337-000001	http://n2t.net/ark:/65665/m36ebfa462-cc88-4863-8567-c1a535fd0984
NMNH-ALHA771023_ppl_20151103T160444-000001	http://n2t.net/ark:/65665/m3e784a776-7936-444a-afc6-f3858e6c87fd
NMNH-ALHA770862_xpl_20151103T160108-000001	http://n2t.net/ark:/65665/m3977e35ee-ef8f-48b1-9d63-3ac2122f2304
NMNH-ALHA760035_xpl_20151103T143707-000001	http://n2t.net/ark:/65665/m34af96cd9-c59f-46e8-8cc9-6bf0770b6422
NMNH-ALHA772572_ppl_20151103T174613-000001	http://n2t.net/ark:/65665/m3b926724c-938c-478b-bb22-013b86cab2ff
NMNH-ALHA771678_xpl_20151103T163341-000001	http://n2t.net/ark:/65665/m33ac4ec94-3928-468c-8b9a-f3c9c95741b3
NMNH-ALHA771777_ppl_20151103T163450-000001	http://n2t.net/ark:/65665/m39eeb81b0-2be2-44a0-bcfc-9137487b590a
NMNH-ALHA771557_xpl_20151103T162358-000001	http://n2t.net/ark:/65665/m3813ff3bc-a212-4a48-89a8-099781bd3db9
NMNH-ALHA7700412_ppl_20151103T150714-000001	http://n2t.net/ark:/65665/m3c4448c28-bf8b-408f-bfc6-cf57d929113c
NMNH-ALHA771908_xpl_20151103T164503-000001	http://n2t.net/ark:/65665/m381c8a2b1-efe8-4679-9ecb-c665ca56d938
NMNH-ALHA770642_xpl_20151103T155141-000001	http://n2t.net/ark:/65665/m387a9cc3f-29b5-4502-bcde-b04565b2f3a1
NMNH-ALHA771482_xpl_20151103T162025-000001	http://n2t.net/ark:/65665/m37641309d-e36c-47dc-bd16-03148f8e1bdd
NMNH-ALHA76007_xpl_20151103T145328-000001	http://n2t.net/ark:/65665/m376771365-0413-4534-8b7b-c6382a6a7651
NMNH-ALHA771642_xpl_20151103T162944-000001	http://n2t.net/ark:/65665/m3f35ec6d9-7f95-4da2-9142-742470675fec
NMNH-ALHA772499_xpl_20151103T173416-000001	http://n2t.net/ark:/65665/m35cb66cc9-b93c-4339-b312-cf23321f043b
NMNH-ALHA770105_ppl_20151103T152325-000001	http://n2t.net/ark:/65665/m39459b038-db54-4cc3-9c97-f6a9bce579fa
NMNH-ALHA772215_xpl_20151103T170620-000001	http://n2t.net/ark:/65665/m30ae56ac8-6a03-473c-bb2b-89f88b56a0b2
NMNH-ALHA772215_ppl_20151103T170540-000001	http://n2t.net/ark:/65665/m3b0548070-e4b5-4232-8d8d-f690f6dbce9f
NMNH-ALHA770025_xpl_20151103T150317-000001	http://n2t.net/ark:/65665/m3349e5d09-abb5-498c-8812-d8161efef141
NMNH-ALHA770125_xpl_20151103T153000-000001	http://n2t.net/ark:/65665/m365161074-5c04-49d4-a1c1-e144c02addef
NMNH-ALHA7700332_ppl_20151103T150439-000001	http://n2t.net/ark:/65665/m31378f264-120d-476b-bb2d-dabee00c5c0c
NMNH-ALHA7723210_xpl_20151103T172811-000001	http://n2t.net/ark:/65665/m3935e3926-980d-4a4c-83e8-ba5be84f9fee
NMNH-ALHA772234_xpl_20151103T170914-000001	http://n2t.net/ark:/65665/m398511d9b-af3b-4dda-aba4-6772256be2bc
NMNH-ALHA771443_ppl_20151103T161758-000001	http://n2t.net/ark:/65665/m37f85611f-2a25-472f-a8b7-4db88c329afd
NMNH-ALHA772234_ppl_20151103T170842-000001	http://n2t.net/ark:/65665/m3994ee7b0-b677-44fc-a880-b5f4f158fc01
NMNH-ALHA7721712_ppl_20151103T165914-000001	http://n2t.net/ark:/65665/m3393439e5-a433-48d4-a0d1-8d298ff8bc83
NMNH-ALHA76005_ppl_20151103T143946-000001	http://n2t.net/ark:/65665/m30c795369-5b55-4eef-b550-4bc4f990009e
NMNH-ALHA771652_xpl_20151103T163132-000001	http://n2t.net/ark:/65665/m39dec427a-9de1-4f1c-8212-28534d709035
NMNH-ALHA771192_xpl_20151103T161143-000001	http://n2t.net/ark:/65665/m3cae0449c-6712-4de9-9a50-2e7cd18451f6
NMNH-ALHA7723135_xpl_20151103T172627-000001	http://n2t.net/ark:/65665/m36446f8f0-ab94-4a44-9fca-ab6f351ac7e0
NMNH-ALHA772197_ppl_20151103T170119-000001	http://n2t.net/ark:/65665/m39dfab8c1-a388-43ff-832f-1e16d4fa2e45
NMNH-ALHA770014_ppl_20151103T150023-000001	http://n2t.net/ark:/65665/m3c73ff3f3-2e74-481f-a66f-b9164d510c3d
NMNH-ALHA771502_xpl_20151103T162217-000001	http://n2t.net/ark:/65665/m387351188-2dc5-436f-b9cb-5136173cceda
NMNH-ALHA772159_xpl_20151103T165601-000001	http://n2t.net/ark:/65665/m3794335df-9089-43a0-830e-bb424b34a39a
NMNH-ALHA772247_xpl_20151103T171047-000001	http://n2t.net/ark:/65665/m3f7da823a-5102-4bc4-a21c-cb7c4c411e82
NMNH-ALHA76003_ppl_20151103T142553-000001	http://n2t.net/ark:/65665/m3d8f1949a-4ac7-4fe6-a3f1-6a41cf96e1f2
NMNH-ALHA771777_xpl_20151103T163609-000001	http://n2t.net/ark:/65665/m3fce7c2c6-ebb3-4fe5-900a-463534138cf2
NMNH-ALHA771642_ppl_20151103T162831-000001	http://n2t.net/ark:/65665/m3198c5c87-44af-4b21-8b0d-21753c254e99
NMNH-ALHA7721615_xpl_20151103T165808-000001	http://n2t.net/ark:/65665/m31347d3d0-6c8e-45c3-b765-4446b55a8031
NMNH-ALHA7719112_xpl_20151103T164746-000001	http://n2t.net/ark:/65665/m3c05dde73-a246-4472-811c-a2505a768f73
NMNH-ALHA772308_xpl_20151103T172230-000001	http://n2t.net/ark:/65665/m30d4608cb-2919-4265-8c25-c67155f3e1cd
NMNH-ALHA771557_ppl_20151103T162328-000001	http://n2t.net/ark:/65665/m350d25c1a-6c81-4c16-a4bf-f4f0097e8ad3
NMNH-ALHA7723135_ppl_20151103T172555-000001	http://n2t.net/ark:/65665/m3f91ffb83-ae7b-4bb6-9872-e86f25bcb325
NMNH-ALHA77014_ppl_20151103T153408-000001	http://n2t.net/ark:/65665/m3aa1d7662-96a2-4257-9ea8-d78a2e4304d4
NMNH-ALHA771652_ppl_20151103T163058-000001	http://n2t.net/ark:/65665/m37ce5c16b-cf37-4c08-9b73-af1ed1a55308
NMNH-ALHA7723313_xpl_20151103T172954-000001	http://n2t.net/ark:/65665/m3c0e0185e-31db-4e6a-a0d9-cef25d7e527b
NMNH-ALHA772159_ppl_20151103T165519-000001	http://n2t.net/ark:/65665/m39d0dea0b-e3c1-4a2b-b44f-a8448f0d5533
NMNH-ALHA772084_ppl_20151103T165118-000001	http://n2t.net/ark:/65665/m35c969ffb-95ed-4e1c-a062-d48f97425847
NMNH-ALHA771603_ppl_20151103T162641-000001	http://n2t.net/ark:/65665/m3975c57b3-273d-4391-81c3-3c6067af4096
NMNH-ALHA770105_xpl_20151103T152419-000001	http://n2t.net/ark:/65665/m367fa06aa-1e83-429c-a009-6e7a75cb57b2
NMNH-ALHA771908_ppl_20151103T164426-000001	http://n2t.net/ark:/65665/m3b266a321-34f6-4376-95ec-a5fd607be15a
NMNH-ALHA771482_ppl_20151103T161953-000001	http://n2t.net/ark:/65665/m35a24510c-d377-4d41-9c6b-38488121a51c
NMNH-ALHA770713_ppl_20151103T155257-000001	http://n2t.net/ark:/65665/m34472f50e-4aab-4736-831d-1b09cc31d019
NMNH-ALHA7719210_ppl_20151103T164942-000001	http://n2t.net/ark:/65665/m3b61da924-90c2-476d-9c2a-b549afe7360a
NMNH-ALHA771183_ppl_20151103T160642-000001	http://n2t.net/ark:/65665/m3889eb5ae-bff9-42cb-a991-157961df1662
NMNH-ALHA771404_xpl_20151103T161635-000001	http://n2t.net/ark:/65665/m3ade18eee-76c0-4850-b0ea-a8c4513b4da0
NMNH-ALHA770055_xpl_20151103T151938-000001	http://n2t.net/ark:/65665/m322ddf39d-8bd1-452a-97ef-f2f322d2077e
NMNH-ALHA772565_ppl_20151103T174300-000001	http://n2t.net/ark:/65665/m3d88e8232-dd8d-4628-8253-a5b2d3e2da01
NMNH-ALHA772572_xpl_20151103T174648-000001	http://n2t.net/ark:/65665/m386a27cf0-9696-4219-bacc-774bf0fe226e
NMNH-ALHA771183_xpl_20151103T160726-000001	http://n2t.net/ark:/65665/m3e2625c07-150d-4896-a693-279136280478
NMNH-ALHA770147_xpl_20151103T153206-000001	http://n2t.net/ark:/65665/m35bb19687-ba90-431d-8f1d-f0a61d9ae1f4
NMNH-ALHA772499_ppl_20151103T173339-000001	http://n2t.net/ark:/65665/m32a6fb395-b768-496b-bc64-c22e39dbb477
NMNH-ALHA770642_ppl_20151103T155058-000001	http://n2t.net/ark:/65665/m38634bac5-1165-4aeb-ba59-9c9eac05575e
NMNH-ALHA772084_xpl_20151103T165204-000001	http://n2t.net/ark:/65665/m37060999c-9fdc-491c-ad7e-3aeacede38df
NMNH-ALHA772315_xpl_20151103T172433-000001	http://n2t.net/ark:/65665/m348bf267c-e0da-4fb0-aa73-ab0cf59018ed
NMNH-ALHA770622_ppl_20151103T154652-000001	http://n2t.net/ark:/65665/m3ca4a7bf7-89b0-46ae-8e49-f504f99d5a4f
NMNH-ALHA7719210_xpl_20151103T165013-000001	http://n2t.net/ark:/65665/m335446547-5f59-4132-9009-b0c8ec92a329
NMNH-ALHA7700332_xpl_20151103T150535-000001	http://n2t.net/ark:/65665/m369b27a83-1ad3-428b-84e3-4640b54ff101
NMNH-ALHA7721615_ppl_20151103T165715-000001	http://n2t.net/ark:/65665/m30193f95b-76bc-4b72-a6c5-66e3c07e7ae6
NMNH-ALHA760035_ppl_20151103T143606-000001	http://n2t.net/ark:/65665/m3f5eefd22-3158-4bab-9544-02ac562289e0
NMNH-ALHA770713_xpl_20151103T155347-000001	http://n2t.net/ark:/65665/m363d1c233-3132-4834-981b-fc9a98479116
NMNH-ALHA76008_ppl_20151103T145519-000001	http://n2t.net/ark:/65665/m3e4562945-54d6-4445-af0a-903ab5f3201c
NMNH-ALHA770125_ppl_20151103T152920-000001	http://n2t.net/ark:/65665/m3fa05e3aa-a850-4215-80c2-983f6e399161
